Num_Acc;catr;voie;v1;v2;circ;nbv;vosp;prof;pr;pr1;plan;lartpc;larrout;surf;infra;situ;vma
202200000560;3;654;-1;;2;2;0;1;58;200;1;; -1;1;0;1;90
202200000562;3;159;-1;;2;2;0;1;41;160;1;; -1;1;0;1;80
202200000563;3;1017;-1;D;2;2;0;2;19;0;1;; -1;2;0;3;80
202200000564;4;RUE DU MUGUET;0;;2;2;0;1;(1);(1);1;; -1;2;0;1;50
202200000565;2;20;0;;2;2;0;1;122;(1);1;; -1;1;0;1;80
202200000568;3;RD11;-1;;2;2;0;1;4;100;1;; -1;1;0;1;70
202200000569;4;ROCHEFOUCAULT (RUE DE LA);0;;-1;0;0;1;(1);(1);1;; -1;9;9;8;50
202200000570;3;24;-1;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
202200000571;4;32;0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
202200000572;3;59;-1;A;2;2;0;1;3;670;1;; -1;1;0;1;80
202200000573;4;RUE MONTORGUEIL;0;;1;1;0;1;(1);(1);1;; -1;1;6;1;15
202200000575;3;7;-1;;2;2;0;1;5;(1);1;; -1;1;0;1;80
202200000576;3;500;0;D;2;2;0;2;1;352;2;; -1;1;0;3;80
202200000577;3;21;0;D;2;2;0;1;6;0;2;; -1;1;0;1;80
202200000578;3;178;0;D;2;2;0;2;0;600;1;;5;1;0;1;80
202200000580;3;ROUTE DEPARTEMENTALE 990;0;;-1;1;0;1;12;800;1;; -1;9;0;3;90
202200000581;3;1016;0;D;2;2;0;1;11;300;1;; -1;1;0;1;90
202200000583;1;A50 - Sens Aubagne vers Marseille;0;;3;4;0;4;26;0;2;; -1;1;3;1;90
202200000584;4;ARGENTON (AV D');0;;2;2;0;1;(1);(1);2;; -1;1;2;3;30
202200000585;3;104;-1;;2;2;0;2;2;220;1;; -1;2;0;1;80
202200000586;1;A7-Sens Lyon vers Marseille;0;;-1;2;0;1;262;0;1;; -1;1;0;1;90
202200000587;2;RN88;0;;3;4;0;1;46;100;2;; -1;1;0;1;110
202200000588;1;A50-Sens Marseille vers Aubagne;0;;3;3;0;1;7;0;1;; -1;1;0;1;90
202200000589;1;A72;0;;3;6;0;1;16;400;1;; -1;1;0;1;110
202200000590;3;130;-1;;2;2;0;1;26;500;1;; -1;1;0;1;80
202200000591;1;A51-Sens Aix en Provence vers Marseille;0;;-1;3;0;1;2;0;1;; -1;1;0;1;90
202200000593;3;26;-1;;2;2;0;1;(1);(1);1;; -1;2;0;1;30
202200000594;1;A50-Sens Aubagne vers Marseille;0;;3;2;0;1;26;0;1;; -1;1;0;1;90
202200000595;3;941;0;D;2;2;0;2;64;950;1;; -1;1;0;1;50
202200000597;1;A507 sens Aubagne- Marseille;0;;3;4;0;1;8;119;1;; -1;1;1;1;70
202200000599;1;A47   0.000  A 1.657;0;;3;4;0;1;0;200;1;; -1;1;2;1;70
202200000600;3;16;-1;;2;2;0;2;26;0;3;; -1;1;0;1;80
202200000601;2;4;0;;3;4;0;1;10;289;2;; -1;1;0;1;110
202200000602;2;12;-1;;1;1;0;1;67;815;3;; -1;2;3;1;50
202200000603;4;EUROPE (Rdp de l');0;;4;2;0;1;0;0;3;; -1;1;5;1;50
202200000604;1;ROCADE A 630;0;;1;1;0;1;23;0;3;; -1;1;3;1;50
202200000606;2;ROUTE NATIONALE 230;0;;3;6;0;1;41;560;1;; -1;1;0;1;90
202200000607;3;198;-1;D;2;2;0;2;2;112;3;; -1;1;0;1;70
202200000608;3;65;-1;D;2;2;0;1;7;277;1;; -1;1;0;1;80
202200000609;1;A13;0;;-1;2;0;2;24;100;1;; -1;1;0;1;110
202200000610;1;A50-Sens Marseille vers Aubagne;0;;1;3;0;1;5;0;1;; -1;1;0;1;90
202200000611;1;13;0;;1;3;0;1;4;500;1;; -1;1;1;1;70
202200000612;1;4;0;;1;2;3;1;472;500;2;; -1;2;3;1;90
202200000614;1;A13;0;;-1;2;0;1;16;899;1;; -1;1;0;1;110
202200000615;3;RUE DE LA VILLE GERVEAUX;0;;2;1;0;1;0;0;1;; -1;1;0;1;50
202200000617;3;RD 170;0;;3;8;0;1;19;299;1;; -1;1;3;1;90
202200000618;3;619;0;;3;2;0;1;15;150;1;; -1;1;0;1;90
202200000619;1;AUTOROUTE A1;0;;3;6;0;1;5;0;1;; -1;1;0;1;90
202200000620;1;36;-1;;3;4;0;1;191;300;1;; -1;1;0;1;130
202200000621;3;498;-1;;2;2;0;2;6;645;2;; -1;7;0;3;50
202200000622;4;MARCET (AV. BAPTISTE) (1-69 ET 2-58);0;;3;2;0;2;(1);(1);1;; -1;1;0;1;50
202200000623;1;AUTOROUTE A3;0;;3;7;0;1;2;799;1;; -1;1;0;1;90
202200000624;2;2;0;N;2;4;0;2;26;240;1;; -1;2;0;1;110
202200000625;3;999;-1;D;2;2;0;1;64;800;1;; -1;1;0;1;-1
202200000626;2;315;0;;3;4;0;1;3;950;1;; -1;1;0;1;90
202200000627;3;1090;-1;D;2;2;0;1;13;300;1;; -1;2;0;3;80
202200000628;2;RN 104;0;;3;4;0;1;21;0;1;; -1;1;0;1;110
202200000629;3;156;0;A;2;2;0;2;3;100;1;; -1;5;0;1;90
202200000630;1;AUTOROUTE A3;0;;1;3;0;1;3;500;1;; -1;1;1;1;90
202200000631;3;524;0;;2;2;0;3;14;620;1;; -1;2;0;3;90
202200000632;1;A104;0;;1;2;0;3;18;200;3;; -1;8;9;1;50
202200000633;3;921;0;;2;2;0;1;17;207;1;;4;1;0;1;50
202200000635;2;RN104;0;;3;4;0;1;22;700;1;; -1;1;0;1;110
202200000637;1;A4;0;;3;8;0;1;6;500;1;; -1;1;2;1;90
202200000638;2;20 (R.N.) COTE NORD DU TUNNEL;0;;2;2;0;1;36;839;1;; -1;2;1;1;70
202200000639;4;LAGARRASIC (PONT);0;;1;0;0;1;(1);(1);1;; -1;1;0;1;50
202200000640;3;62;0;D;2;1;0;1;(1);(1);1;; -1;1;0;1;50
202200000641;3;LERIDA (AVENUE DE);0;;2;2;0;2;41;260;2;; -1;2;0;1;50
202200000642;3;BEAUSSET (ROUTE DU);0;;3;2;0;1;11;900;1;; -1;1;0;1;50
202200000643;7;M6   455.000 A 455.614;0;;3;4;0;1;455;0;1;; -1;1;1;1;70
202200000644;4;MASCAREIGNES (Avenue des);0;;2;2;0;1;0;0;1;; -1;1;0;1;50
202200000645;6;FOSSE MAUSSOIN (ALLEE DE LA);0;;-1;0;0;1;0;0;1;; -1;2;9;1;30
202200000646;3;7;0;N;2;2;0;1;15;900;1;; -1;1;0;4;30
202200000648;2;kaweni-Mangrove (route de la);0;;2;2;0;1;0;0;1;; -1;1;0;1;70
202200000650;3;26;0;D;2;2;0;2;615;615;4;; -1;1;0;1;80
202200000651;2;RN2 (1);0;;2;2;0;2;128;0;1;; -1;1;0;1;90
202200000652;3;106;0;;2;2;1;1;0;0;1;; -1;1;0;1;50
202200000653;3;7;-1;N;2;2;0;1;32;850;1;; -1;1;0;8;80
202200000654;3;559;0;;2;2;0;2;25;300;3;; -1;1;0;1;80
202200000655;3;ENTRE DEUX (CHEMIN) CD26;0;;2;2;0;1;0;430;1;; -1;1;0;1;50
202200000656;2;N13;0;;3;4;0;1;77;350;1;; -1;1;0;1;110
202200000657;7;D6C;-1;;4;3;0;1;(1);(1);1;; -1;1;5;8;50
202200000658;4;DE GAULLE (AVENUE);0;;2;2;0;1;(1);(1);1;; -1;1;0;8;50
202200000659;3;311;-1;;2;2;0;1;16;275;1;; -1;1;0;1;90
202200000660;3;BADUEL (ROUTE DE);0;;2;2;0;1;2;50;1;; -1;1;0;1;50
202200000661;4;3;0;;2;2;0;2;(1);(1);1;; -1;1;0;1;80
202200000662;3;35;0;;2;1;0;1;1;200;1;;3;2;0;1;70
202200000663;4;avenue des frais fonds;0;;2;1;0;1;1;(1);1;; -1;2;0;1;50
202200000664;3;BADUEL (ROUTE DE);0;;2;2;0;1;1;799;1;; -1;1;0;1;50
202200000665;3;425;0;D;2;2;0;2;11;0;2;; -1;1;0;3;80
202200000666;4;MONTEE SAINT JEAN;0;;2;2;0;2;(1);(1);1;; -1;1;0;1;50
202200000667;4;CHOVET (AV. ALPHONSE);0;;2;2;0;1;(1);(1);1;; -1;1;0;1;30
202200000668;4;GENERAL MOUTON DUVERNET (DU)        (R );0;;2;3;1;1;(1);(1);1;; -1;1;0;6;30
202200000669;2;57;-1;;3;2;0;2;35;475;1;; -1;1;0;3;110
202200000670;4;DE GAULLE AVENUE DU GENERAL;0;;2;2;0;1;0;0;1;; -1;2;0;1;30
202200000671;4;JACQUES DUCLOS                      (AV);0;;2;2;2;1;(1);(1);1;; -1;1;0;1;50
202200000672;7;342;-1;;2;2;3;2;5;400;1;; -1;2;5;1;50
202200000673;3;ROUTE NATIONALE 113 - MONTEE DE L'ASSASS;0;;2;2;0;2;0;0;3;; -1;1;0;1;70
202200000674;4;MIDI(DU)                                ;0;;2;2;1;1;(1);(1);1;; -1;1;9;1;50
202200000675;4;RONDE (CHEMIN DE);0;;2;4;0;4;0;0;2;; -1;2;5;8;50
202200000676;3;REDOUTE (ROUTE DE LA);0;;2;3;0;2;6;300;3;; -1;1;0;1;50
202200000677;4;PETUNIAS (RUE DES);0;;-1;1;0;1;0;0;1;; -1;1;0;8;50
202200000679;4;MACCHINI EUGENE AVENUE;0;;2;1;0;2;(1);(1);1;; -1;1;0;1;50
202200000680;7;PASTEUR                             (PT);0;;1;1;0;1;(1);(1);3;; -1;1;2;1;50
202200000681;3;RN 396 (ROUTE NATIONALE);0;;2;4;0;1;1;0;1;; -1;1;0;1;80
202200000682;4;RUE ALBERT CAMUS;0;;2;1;0;1;0;0;1;; -1;1;0;1;30
202200000684;7;PUY DE DOME (AVENUE DU);0;;2;2;0;1;(1);(1);1;; -1;1;0;1;30
202200000685;4;BLANC LOUIS (BOULEVARD);0;;2;3;0;1;(1);(1);1;; -1;1;0;1;30
202200000686;3;HENRI BARBUSSE (AVE) N°2-124;0;;2;4;0;1;0;1;1;; -1;1;0;1;50
202200000687;2;REVOLUTION (PONT DE LA);0;;3;4;0;1;17;590;1;; -1;1;5;1;50
202200000688;4;ROGER SALENGRO N° 02-92;0;;2;2;0;1;0;0;1;; -1;1;0;1;50
202200000689;4;FOCH RUE DU MARECHAL;0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
202200000690;3;PAUL ET CAMILLE THOMOUX (RUE) COTE IMPAI;0;;3;5;0;1;0;0;1;; -1;1;0;1;50
202200000691;4;COTY RUE RENE;0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
202200000692;4;Verdière(chemin)-MONTFAVET;0;;2;2;2;1;0;1;1;; -1;1;5;6;20
202200000693;3;AGRICULTEURS (DES);0;;1;1;0;1;1;430;2;; -1;1;0;1;50
202200000694;1;A50-Sens Aubagne vers Marseille;0;;-1;3;0;1;10;0;1;; -1;1;0;1;90
202200000695;4;RENAULT (ROUTE DE);0;;2;2;0;1;(1);(1);2;; -1;1;0;1;50
202200000696;1;A507 sens Marseille - Aubagne;0;;1;2;0;2;8;0;1;; -1;1;9;1;50
202200000698;6;BOULEVARD ROGER SALENGRO;0;;-1;0;0;1;(1);(1);1;; -1;1;0;8;10
202200000699;3;LUMIERE;0;;1;2;0;1;16;500;1;; -1;2;0;1;50
202200000701;4;DE GAULLE (AV DU GAL) APRES N°26;0;;2;2;0;1;1;0;1;; -1;1;0;1;50
202200000702;1;AUTOROUTE A86;0;;3;4;0;1;51;200;1;; -1;2;1;1;70
202200000703;3;AQUEDUCS(CHEMIN DES);0;;2;2;0;2;0;500;1;; -1;1;0;1;70
202200000704;4;FRANÇOIS MITTERRAND (AVENUE);0;;3;6;3;1;(1);(1);1;; -1;1;5;1;50
202200000705;3;RD 75;0;;2;2;0;1;2;600;3;; -1;1;0;8;70
202200000706;4;EUGENE CARRIERE (RUE);0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
202200000707;2;RN 104;0;;3;8;0;2;32;500;1;; -1;1;0;1;110
202200000708;4;D 1006;0;;3;2;0;1;(1);(1);1;; -1;1;0;1;50
202200000709;4;CANONNIERS (RUE DES);0;;2;2;0;1;0;0;1;; -1;1;0;1;30
202200000710;4;DOUAUMONT ( AVENUE DE );0;;2;2;0;1;0;0;1;; -1;1;0;1;50
202200000711;1;AUTOROUTE A86;0;;1;2;0;1;51;299;1;; -1;1;1;1;70
202200000712;3;D938;0;;2;3;0;2;17;653;1;; -1;1;0;1;80
202200000713;1;40;-1;A;3;4;0;1;40;900;1;; -1;5;0;1;110
202200000714;4;TARBES DE;0;;2;0;0;1;0;0;1;; -1;1;0;1;50
202200000715;2;315;0;;3;1;0;1;1;399;1;; -1;1;0;1;70
202200000716;4;MADRID (RUE DE);0;;1;1;1;2;0;0;1;; -1;1;0;5;30
202200000717;4;LOEB (AVENUE DE L'INTERNE JACQUES);0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
202200000718;4;VICTOR BASCH (AVENUE);0;;2;2;0;1;1;0;1;; -1;1;0;1;50
202200000719;1;13;0;;-1;3;0;1;6;699;1;; -1;2;0;1;110
202200000720;3;TERLINCTHUN;0;;2;2;0;1;7;430;1;; -1;1;0;1;70
202200000721;1;AUTOROUTE A6;0;;3;3;0;1;13;300;3;; -1;1;0;1;110
202200000722;4;VERT PRE (RUE DU);0;;2;2;0;1;(1);(1);3;; -1;1;0;1;30
202200000723;1;86;0;;3;3;0;1;1;799;1;; -1;1;0;1;90
202200000724;3;925;-1;D;2;2;0;1;30;105;1;;4;1;0;1;30
202200000725;4;LANNOY (RUE DE);0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
202200000726;3;915;0;;2;2;0;1;0;160;1;;4;1;5;1;50
202200000727;3;DELESTRAINT (RUE DU GENERAL);0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
202200000728;1;86;0;;1;2;0;1;5;300;1;; -1;1;0;1;110
202200000729;4;SCRIBE (RUE  AUGUSTIN );0;;2;2;0;2;(1);(1);1;; -1;1;0;1;30
202200000730;3;201;-1;C;2;2;0;2;1;610;1;;4;1;0;1;50
202200000732;4;MEIGNANNE ROUTE DE LA;0;;2;2;0;1;1;0;1;; -1;1;0;1;50
202200000733;1;AUTOROUTE A3;0;;3;8;0;1;0;500;2;; -1;2;0;1;90
202200000734;3;1006;0;D;2;3;0;1;(1);(1);1;; -1;1;5;1;70
202200000735;4;BIRGE BOULEVARD;0;;2;2;0;1;1;0;1;; -1;1;0;1;50
202200000736;1;AUTOROUTE A15;0;;3;6;0;1;18;0;1;; -1;1;0;1;110
202200000737;4;PATIS;0;;1;2;0;1;1;0;2;; -1;1;0;1;30
202200000738;3;66;-1;;2;2;0;1;0;300;2;; -1;1;0;1;-1
202200000739;4;BOULEVARD SALVADOR ALLENDE;0;;3;2;2;1;(1);(1);1;; -1;1;0;1;30
202200000740;1;AUTOROUTE A15;0;;3;8;0;1;8;0;1;; -1;1;0;1;110
202200000741;4;PAPIN (RUE DENIS);0;;-1;2;0;1;(1);(1);1;; -1;1;0;1;30
202200000743;1;AUTOROUTE A15;0;;3;6;0;1;24;200;1;; -1;1;0;1;110
202200000744;3;BELPECH ROUTE DE;0;;2;2;0;1;18;383;1;; -1;1;0;1;80
202200000745;1;AUTOROUTE A103;0;;3;4;0;2;0;1;2;; -1;2;0;1;70
202200000746;7;MARIE REYNOARD (AVENUE);0;;2;2;0;1;3;330;1;; -1;1;5;1;30
202200000747;4;PARIS (RUE DE);0;;2;2;0;1;0;0;1;; -1;1;0;1;50
202200000748;1;AUTOROUTE A1;0;;3;8;0;1;2;200;1;; -1;2;0;1;90
202200000749;4;DE GAULLE (BD CHARLES);0;;2;4;0;1;(1);(1);1;; -1;1;0;1;50
202200000750;1;AUTOROUTE A3;0;;3;5;0;1;15;0;2;; -1;2;0;1;70
202200000752;4;BLUM (RUE LEON);0;;2;2;0;2;1;0;1;; -1;1;0;1;30
202200000753;1;A4.Y;0;;3;4;0;1;20;200;1;; -1;1;0;1;90
202200000754;2;ROCADE 10-11;0;;3;7;0;1;14;5;1;; -1;1;0;1;90
202200000755;1;A104;0;;1;3;0;1;26;899;1;; -1;2;0;1;90
202200000756;3;GALLIENI (RUE DU GENERAL);0;;1;2;0;1;0;1;1;; -1;1;0;1;50
202200000757;2;RN136;0;;1;1;0;1;9;220;1;; -1;1;3;1;70
202200000758;3;FERRY (RUE JULES);0;;2;2;0;1;0;1;1;; -1;1;0;1;90
202200000759;7;VANIERES (AVENUE DE);0;;3;5;0;2;18;689;1;; -1;1;0;1;50
202200000760;1;A86 INT;0;;3;3;0;1;41;799;1;; -1;1;0;1;90
202200000761;4;LONGPERRIER (AVENUE DE);0;;1;1;0;1;0;0;1;; -1;1;0;1;30
202200000762;4;AVE DE MAGUDAS;0;;2;4;2;1;(1);(1);3;; -1;1;0;1;50
202200000763;3;89;-1;A;2;2;0;2;1;400;3;; -1;1;0;3;80
202200000765;4;RUE SAINTE- CATHERINE;0;;1;1;3;2;(1);(1);1;; -1;1;0;6;5
202200000766;4;DE LA ROCHE DU ROI;0;;2;2;2;2;(1);(1);2;; -1;1;0;1;50
202200000767;4;LISBONNE (RUE DE);0;;2;2;0;1;0;0;1;; -1;1;1;8;10
202200000768;4;kaweni-Centrale EDM (rue de la );0;;2;2;0;3;(1);(1);3;; -1;1;0;8;70
202200000769;4;ALL JEAN JAURES;0;;3;2;1;1;(1);(1);1;; -1;1;5;1;30
202200000770;4;GALILEE (RUE);0;;1;1;0;1;0;0;1;; -1;1;0;1;50
202200000771;4;ALIZEES (PROMENADE DES);0;;2;2;0;1;1;0;3;; -1;1;9;1;50
202200000772;3;GIRAUD SANNIER ( Rue );0;;3;2;0;2;3;562;1;; -1;2;0;1;50
202200000773;1;ECHANGEUR ST MARTIN ( A624-RD 901);0;;3;4;0;1;1;700;1;; -1;1;0;1;90
202200000774;4;CONSTANT CHLORE(RUE);0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
202200000775;3;MITTERRAND ( Ave. François );0;;2;1;0;3;51;200;4;; -1;1;0;1;50
202200000776;3;LEPINE (françois);0;;-1; -1;0;1;0;0;1;; -1;1;0;1;50
202200000777;4;MANDELA  (BOULEVARD);0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
202200000778;3;SAINTE BEUVE (Bld);0;;3;2;0;1;47;0;4;; -1;1;0;1;50
202200000779;4;CHURCHILL (AVENUE WINSTON);0;;-1;1;0;2;(1);(1);1;; -1;1;0;1;50
202200000780;1;AUTOROUTE A1;0;;3;2;0;1;1;0;1;; -1;1;0;1;90
202200000781;4;POSTES (CHEMIN  DES);0;;2;2;0;1;(1);(1);1;; -1;1;0;1;70
202200000783;4;JOSEPH GILLET                       (QU);0;;2;2;2;1;(1);(1);1;; -1;1;0;5;50
202200000784;3;79;0;;2;2;0;1;16;750;1;; -1;1;0;1;50
202200000786;4;MENIVAL (DE)                        (AV);0;;2;2;0;1;(1);(1);1;; -1;1;5;1;50
202200000787;3;LIEU- DIT VEYRAC (CD117);0;;2;2;0;1;2;500;1;; -1;1;0;1;90
202200000788;3;407;-1;;1;2;0;1;0;21;3;; -1;1;5;1;50
202200000789;2;11 - RT;0;;-1;4;0;1;0;0;3;; -1;1;9;1;70
202200000790;2;RN5-BOISRIPEAUX;0;;2;4;0;1;(1);(1);3;; -1;1;0;1;90
202200000791;3;GRANDE RUE;0;;2;2;0;1;(1);(1);1;; -1;1;6;1;50
202200000792;4;CACHIN (RUE MARCEL);0;;-1;2;0;2;1;0;1;; -1;1;0;1;50
202200000793;4;SEBASTIANU COSTA BD;0;;2;4;0;2;(1);(1);1;; -1;1;0;1;50
202200000794;3;ROUTE NATIONALE 113 - CADESTEAUX;0;;3;2;1;1;0;9;3;; -1;1;0;5;70
202200000795;3;ARGENTEUIL (RUE D');0;;2;2;0;2;0;400;1;; -1;1;0;1;50
202200000796;4;CHATEAU GOMBERT CHEMIN;0;;2;2;0;1;0;0;1;; -1;1;0;1;50
202200000797;4;CORNEILLE(RUE);0;;1;1;0;1;0;100;1;; -1;1;0;1;30
202200000798;4;DIVISION LECLERC (AV. DE LA );0;;2;2;0;1;0;0;1;; -1;2;0;1;50
202200000799;4;AV GENERAL DE GAULLE;0;;2;2;0;2;0;0;1;; -1;1;0;1;30
202200000800;4;BONNARDEL (RUE);0;;1;1;0;1;0;0;1;; -1;1;0;1;50
202200000801;4;MORO GIAFFERI VINCENT RUE;0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
202200000802;4;NAU (RUE);0;;1;1;0;1;0;0;1;; -1;1;0;1;50
202200000803;4;SAINT QUENTIN (BOULEVARD);0;;1;1;0;1;0;0;1;; -1;2;0;1;50
202200000804;4;GARE (AVENUE DE LA);0;;2;2;0;2;(1);(1);1;; -1;1;9;1;50
202200000805;4;BAILLE (BOULEVARD);0;;2;4;0;1;0;0;1;; -1;1;0;1;50
202200000806;4;CAMPI LOUIS BD;0;;4;2;0;1;(1);(1);3;; -1;1;0;1;50
202200000807;4;AV JEAN MONNET BARRIOL;0;;2;2;0;1;0;0;1;; -1;1;0;1;50
202200000808;3;D 84 ROUTE STRATEGIQUE;0;;2;2;0;2;9;35;1;; -1;1;0;1;70
202200000809;4;Raymond Poincaré (Av);0;;2;2;0;2;(1);(1);3;; -1;2;0;1;50
202200000810;4;LAVALETTE -CHEMIN DE-;0;;2;1;0;1;(1);(1);2;; -1;1;0;8;50
202200000811;3;MONTIVILLIERS (ROUTE DE);0;;2;2;0;1;7;300;3;; -1;2;0;1;50
202200000812;4;MOUTON PAUL HENRI;0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
202200000813;3;613;-1;;2;2;0;1;85;126;1;; -1;1;0;1;80
202200000814;3;ROUTE DEPARTEMENTALE (N°224);0;;2;2;0;1;25;514;1;; -1;1;0;1;50
202200000815;4;QUEBEC (RUE DU);0;;1;2;0;2;(1);(1);2;; -1;1;0;1;50
202200000816;4;DOCTEUR VICTOR MENARD;0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
202200000817;3;Rond-Point du Vieux Saule;0;;1;2;0;1;43;662;4;; -1;1;5;1;80
202200000818;4;CHARMILLES (MAIL DES);0;;1;3;2;1;(1);(1);1;; -1;1;0;1;50
202200000819;4;PIERRE BROSSOLETTE                  (R );0;;1;2;0;1;(1);(1);1;; -1;1;0;6;30
202200000820;4;PONSON (CHEMIN DE);0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
202200000821;4;CROISETTE (BOULEVARD DE LA);0;;3;4;0;1;(1);(1);1;; -1;1;8;8;30
202200000822;4;BALE (RUE DE);0;;2;2;0;1;(1);(1);1;; -1;1;5;1;50
202200000823;4;PORTE DE LA VILLETTE;0;;1;4;0;1;25;100;2;; -1;1;0;1;70
202200000824;3;12;-1;;2;2;0;1;20;500;1;; -1;1;4;6;70
202200000825;4;RATHSAMHAUSEN (RUE DE);0;;3;4;0;1;(1);(1);1;; -1;1;0;1;50
202200000826;4;PORT DE BERCY;0;;1;4;0;1;34;600;1;; -1;1;0;1;70
202200000827;3;CHARCOT  BOULEVARD JEAN;0;;2;3;2;1;17;325;3;; -1;1;5;1;50
202200000829;4;PORTE DE CLICHY;0;;1;4;0;1;19;400;1;; -1;1;0;1;70
